invoice_id,Customer_Name,industry,country,company_size,customer_type,contract_type,amount,days_to_due,days_late,past_due_ratio,profit_margin_trend,cash_flow_status,recent_loan_applications,credit_hold_history,industry_payment_benchmark,economic_health_index,late_payment
6443,TechLine Systems,Finance,UK,Small,New,Project-based,2356,15,25,0.24,Improving,Positive,1,TRUE,0.56,0.87,0
6444,AgriFlow,IT Services,IE,Medium,New,One-time,4522.44,30,30,0.1,Stable,Negative,3,TRUE,0.44,0.14,0
6445,NovaEdge Digital,Education,FR,Large,New,Recurring,3078.17,60,66,0.92,Declining,Positive,1,TRUE,0.75,-0.97,1
6446,PeakFinance,Healthcare,PK,Medium,New,One-time,6540.21,60,15,0.17,Stable,Negative,5,FALSE,0.87,-0.99,0
6447,UrbanStyle Retail,Construction,UK,Small,Returning,Project-based,8372.54,60,19,0.97,Improving,Positive,3,FALSE,0.59,-0.74,0
6448,AeroLink Technologies,Manufacturing,DE,Large,Returning,One-time,7172.93,30,61,0.69,Declining,Negative,4,FALSE,0.35,-0.16,1
6449,SmartMove Rentals,Finance,FR,Small,New,One-time,8174.45,15,68,0.56,Declining,Negative,3,TRUE,0.65,-0.83,1
6450,IronClad Metals,Retail,IN,Large,Returning,Recurring,9991.35,45,28,0.27,Declining,Positive,4,FALSE,0.37,-0.98,0
6451,DataCore Technologies,Finance,IN,Small,Returning,Recurring,1351.04,45,19,0.75,Declining,Positive,3,FALSE,0.53,0.67,0
6452,Insight Analytics,Retail,DE,Large,New,One-time,2635.53,60,43,0.15,Declining,Positive,1,FALSE,0.7,-0.18,1
6453,DataBridge Analytics,IT Services,DE,Large,Returning,Recurring,3704.74,60,16,0.79,Improving,Positive,3,FALSE,0.9,0.36,0
6454,BrightWave Finance,Education,FR,Large,New,Project-based,9374.35,15,52,0.97,Stable,Negative,2,FALSE,0.89,-0.12,1
6455,CloudLink,Retail,IN,Large,New,Recurring,6751.8,15,30,0.11,Stable,Negative,2,TRUE,0.36,-0.01,0
6456,IronGate Construction,Education,IN,Small,New,Project-based,564.87,15,49,0.9,Declining,Positive,0,FALSE,0.58,-0.69,1
6457,AutoWorld Services,IT Services,US,Small,New,Project-based,8644.24,15,23,0.41,Stable,Positive,0,TRUE,0.4,0.57,0
6458,AutoFix Mechanics,Finance,UK,Small,New,One-time,5589.92,30,59,0.37,Declining,Negative,2,FALSE,0.86,0.29,1
6459,AeroSpace Industries,Construction,UK,Small,Returning,Project-based,5110.76,30,77,1,Improving,Negative,5,TRUE,0.52,0.25,1
6460,ClearPath Consulting,Education,PK,Medium,New,One-time,1148.26,15,40,0.61,Improving,Negative,1,TRUE,0.86,0.62,1
6461,EasyLife Services,IT Services,US,Medium,New,One-time,9361.35,45,37,0.87,Improving,Negative,0,FALSE,0.89,-0.25,1
6462,Zenith Logistics,Retail,US,Medium,Returning,One-time,8841.42,15,44,0.85,Declining,Positive,4,FALSE,0.57,0.45,1
6463,HealthHub Clinics,IT Services,PK,Large,New,One-time,9505.14,60,36,0.06,Declining,Positive,2,TRUE,0.65,0.96,1
6464,QuantumSoft,Manufacturing,DE,Large,Returning,Project-based,2015.51,45,15,0.09,Stable,Negative,3,FALSE,0.53,0.25,0
6465,DataBridge Analytics,Construction,IN,Medium,New,One-time,5767.46,60,32,0.58,Improving,Positive,4,FALSE,0.43,0.81,1
6466,ShopWise Market,Retail,US,Large,Returning,Recurring,7101.87,60,26,0.5,Improving,Negative,4,TRUE,0.76,-0.01,0
6467,CreditEase Bank,Healthcare,UK,Small,New,Recurring,5973.48,45,45,0.68,Declining,Negative,4,FALSE,0.56,-0.34,1
6468,FinEdge Corp,Healthcare,DE,Medium,New,Project-based,8935.13,15,41,0.85,Stable,Positive,5,TRUE,0.4,-0.03,1
6469,BrightWave Finance,Manufacturing,DE,Medium,New,Project-based,1947.35,15,55,0.87,Improving,Negative,4,TRUE,0.79,0.59,1
6470,DataBridge Analytics,Healthcare,FR,Large,Returning,Project-based,5157.05,45,41,0.29,Declining,Negative,4,TRUE,0.9,0.75,1
6471,SkyLogistics,Healthcare,FR,Medium,Returning,Project-based,6962.74,60,16,0.08,Improving,Negative,3,FALSE,0.86,0.18,0
6472,DataSphere,Healthcare,IN,Large,Returning,Recurring,3096.38,45,32,0.79,Improving,Negative,5,FALSE,0.6,0.26,1
6473,BioEdge Pharma,Construction,IN,Medium,Returning,Project-based,4272.61,45,18,0.02,Stable,Positive,4,TRUE,0.42,0.85,0
6474,BlueSky Airlines,Healthcare,IE,Medium,Returning,Recurring,230.7,15,51,0.09,Stable,Negative,2,FALSE,0.66,-0.81,1
6475,MediAid Clinics,Construction,FR,Large,New,Recurring,8741.7,60,53,0.58,Stable,Negative,1,FALSE,0.44,-0.11,1
6476,NovaCom IT,Retail,DE,Large,New,One-time,7931.41,15,35,0.93,Stable,Positive,0,FALSE,0.58,0.15,1
6477,DataBridge Analytics,Healthcare,IE,Large,New,Recurring,7911.77,15,50,0.85,Improving,Negative,0,FALSE,0.89,-0.45,1
6478,BrightStar Retail,IT Services,FR,Large,Returning,Project-based,7574.67,60,45,0.7,Stable,Negative,4,FALSE,0.31,0.37,1
6479,SteelForge Manufacturing,Education,FR,Large,New,One-time,6239.53,45,24,0.51,Stable,Positive,1,FALSE,0.54,0.82,0
6480,Zenith Logistics,Finance,UK,Medium,New,One-time,1196.1,60,23,0.91,Stable,Positive,2,FALSE,0.89,0.85,0
6481,DataCore Technologies,Finance,IE,Large,New,One-time,1670.19,30,14,0.7,Stable,Positive,5,FALSE,0.61,0.5,0
6482,EcoVision Solar,Manufacturing,IN,Medium,New,Recurring,1721.36,15,41,0.34,Declining,Negative,0,TRUE,0.53,0.41,1
6483,UrbanStyle Retail,Retail,FR,Medium,Returning,Recurring,2676.91,30,36,0.78,Improving,Positive,1,TRUE,0.62,-0.4,1
6484,Meditech Labs,Manufacturing,DE,Large,New,Project-based,6621.58,15,32,0.36,Declining,Negative,0,FALSE,0.83,0.15,1
6485,QuickServe Delivery,Construction,DE,Large,New,Project-based,6745.37,45,48,0.05,Improving,Negative,5,TRUE,0.5,0.38,1
6486,MediAid Clinics,Retail,PK,Small,New,Project-based,1632.3,30,35,0.52,Stable,Negative,3,FALSE,0.49,0.47,1
6487,BioEdge Pharma,Finance,DE,Small,New,Project-based,1469.3,15,77,0.59,Declining,Negative,0,FALSE,0.87,-0.92,1
6488,CloudWorks Ltd,Education,PK,Large,Returning,Project-based,6913.12,60,44,0.92,Improving,Negative,4,FALSE,0.31,-0.9,1
6489,AeroLink Technologies,Healthcare,IE,Large,Returning,Project-based,8840.05,45,9,0,Improving,Positive,2,FALSE,0.89,-0.61,0
6490,BlueSky Airlines,Retail,PK,Large,Returning,One-time,3065.56,15,35,0.96,Stable,Positive,3,FALSE,0.36,0.24,1
6491,TechConnect,Education,FR,Medium,Returning,Project-based,7280.05,15,49,0.28,Declining,Positive,3,TRUE,0.44,-0.84,1
6492,Globo Retail,IT Services,FR,Medium,New,Recurring,6629.69,30,40,0.58,Declining,Positive,0,FALSE,0.53,0.85,1
6493,CloudLink,Retail,IN,Small,Returning,Recurring,1212.57,30,5,0.49,Stable,Positive,5,FALSE,0.32,0.49,0
6494,AutoParts Depot,Construction,IE,Medium,Returning,Recurring,3732.77,45,34,0.17,Stable,Negative,1,TRUE,0.42,-0.79,1
6495,BlueSky Airlines,Education,PK,Medium,Returning,Project-based,1643.37,45,13,0.78,Improving,Positive,4,FALSE,0.82,0.75,0
6496,CloudNova,Healthcare,IN,Medium,New,Project-based,8977.79,30,49,0.71,Improving,Positive,3,TRUE,0.75,-0.12,1
6497,SmartEdu Academy,Manufacturing,DE,Small,New,One-time,1862.28,45,33,0.34,Improving,Negative,1,FALSE,0.35,-0.6,1
6498,BlueSky Airlines,Manufacturing,UK,Medium,Returning,One-time,9935.29,45,66,0.7,Declining,Negative,4,FALSE,0.34,0.32,1
6499,AutoDrive Technologies,IT Services,IN,Medium,New,Recurring,4231.35,45,37,0.15,Declining,Positive,1,TRUE,0.65,-0.42,1
6500,BuildMax Engineering,Education,IE,Medium,Returning,Recurring,5316.16,30,18,0.17,Stable,Positive,4,TRUE,0.74,0.05,0
6501,AutoWorld Services,Healthcare,FR,Large,New,Recurring,3638.02,30,38,0.79,Improving,Positive,0,TRUE,0.53,0.53,1
6502,PureBuild Construction,Retail,IN,Large,New,Project-based,9348.94,60,1,0.12,Improving,Negative,2,TRUE,0.73,-0.18,0
6503,NanoCom Systems,Construction,US,Medium,Returning,Project-based,781.42,45,20,0.5,Stable,Positive,4,FALSE,0.5,0.61,0
6504,EcoWare Packaging,Retail,PK,Small,Returning,Recurring,2153.4,45,55,0.76,Declining,Negative,4,TRUE,0.81,-0.29,1
6505,EcoPlus Packaging,Manufacturing,PK,Medium,Returning,Recurring,8594.33,60,29,0.79,Improving,Positive,5,FALSE,0.48,0.47,0
6506,AgriSolutions,IT Services,IN,Small,New,Project-based,135.78,30,6,0.34,Declining,Positive,2,FALSE,0.52,0.76,0
6507,EcoEnergy Solutions,IT Services,DE,Medium,New,Recurring,2314.36,30,26,0.82,Stable,Positive,5,FALSE,0.87,0.08,0
6508,EcoEnergy Solutions,Manufacturing,FR,Medium,Returning,Recurring,9156.39,60,25,0.33,Improving,Positive,0,FALSE,0.81,-0.57,0
6509,IronClad Metals,Finance,IN,Small,New,One-time,9349.81,45,26,0.03,Stable,Positive,2,FALSE,0.49,0.41,0
6510,RetailVerse,Healthcare,UK,Medium,Returning,Project-based,703.87,45,44,0.91,Improving,Negative,1,FALSE,0.45,0.48,1
6511,BioEdge Pharma,Healthcare,FR,Medium,New,One-time,9228.27,45,45,0.42,Improving,Positive,2,FALSE,0.63,-0.5,1
6512,DataSphere,IT Services,US,Large,Returning,Recurring,2677.13,15,45,0.76,Stable,Negative,3,FALSE,0.48,0.45,1
6513,DataCore Technologies,Construction,IN,Small,Returning,Recurring,9436.5,15,40,0.1,Improving,Negative,1,FALSE,0.56,0,1
6514,SmartBank,Retail,DE,Small,New,Project-based,4764.44,30,33,0.59,Improving,Positive,2,TRUE,0.49,0.54,1
6515,RetailVerse,Construction,UK,Small,Returning,Project-based,435.04,45,24,0.5,Stable,Positive,5,FALSE,0.38,-0.55,0
6516,CityNet Communications,Manufacturing,IN,Small,Returning,Recurring,8775.82,60,17,0.98,Stable,Positive,1,FALSE,0.54,0.17,0
6517,SkyHigh Builders,Education,DE,Large,Returning,Recurring,7765.93,60,14,0.69,Stable,Positive,4,FALSE,0.6,-0.95,0
6518,EcoPlus Packaging,Finance,UK,Small,Returning,One-time,8865.11,30,42,0.21,Improving,Positive,4,FALSE,0.79,-0.19,1
6519,TechLine Systems,Manufacturing,UK,Small,Returning,Recurring,8490.36,30,51,0.83,Improving,Negative,4,TRUE,0.68,0.67,1
6520,AgroFresh Farms,Education,DE,Small,Returning,One-time,1337.28,45,35,0.05,Stable,Negative,4,TRUE,0.74,0.49,1
6521,TechLine Systems,Healthcare,IN,Small,Returning,One-time,8037.78,15,21,0.28,Declining,Positive,3,TRUE,0.49,0.65,0
6522,EcoFuel Energy,Education,US,Medium,Returning,Recurring,9274.53,60,70,0.81,Stable,Negative,1,TRUE,0.83,0.59,1
6523,DataBridge Analytics,Retail,IE,Large,Returning,One-time,4120.97,30,26,0.05,Declining,Negative,3,FALSE,0.52,-0.28,0
6524,BuildMax Engineering,Retail,UK,Large,New,One-time,7551.34,45,48,0.56,Declining,Negative,2,TRUE,0.86,-0.49,1
6525,AutoZone Motors,Construction,UK,Large,Returning,Recurring,3724.39,45,49,0.32,Declining,Negative,5,TRUE,0.37,-0.78,1
6526,BuildMax Engineering,IT Services,PK,Small,New,Project-based,8819.13,60,56,0.85,Stable,Negative,2,TRUE,0.72,-0.81,1
6527,FlowNet Systems,Healthcare,FR,Small,New,One-time,1322.63,60,56,0.85,Declining,Negative,2,FALSE,0.89,-0.07,1
6528,SkyLogistics,IT Services,FR,Small,Returning,Project-based,3436.35,15,37,0.55,Stable,Positive,1,FALSE,0.78,-0.78,1
6529,FinEdge Corp,Finance,PK,Large,Returning,One-time,1888.71,30,7,0.11,Stable,Negative,0,FALSE,0.44,0.78,0
6530,NovaCom IT,Retail,IN,Large,Returning,Recurring,5085.47,60,48,0.57,Declining,Negative,2,TRUE,0.8,0.92,1
6531,MegaLogistics,Healthcare,IE,Small,New,Project-based,9001.73,60,59,0.95,Stable,Negative,4,TRUE,0.76,0.95,1
6532,InnoHealth Labs,Healthcare,DE,Medium,New,One-time,2017.84,30,28,0.23,Improving,Negative,0,FALSE,0.32,-0.25,0
6533,NovaFoods,Healthcare,DE,Large,Returning,Project-based,4525.11,45,44,0.64,Declining,Negative,4,FALSE,0.76,0.28,1
6534,PixelWorks Media,Education,PK,Large,Returning,One-time,9547.52,60,28,0.28,Improving,Negative,5,TRUE,0.42,-0.5,0
6535,PayPro Financials,Retail,FR,Medium,New,Recurring,9922.09,45,50,0.82,Declining,Positive,3,TRUE,0.72,0.99,1
6536,ShopWise Market,Manufacturing,FR,Medium,New,One-time,4655.29,45,40,0.13,Declining,Positive,5,TRUE,0.46,-0.63,1
6537,EasyLife Services,Healthcare,FR,Small,Returning,Project-based,1991.32,60,66,0.97,Stable,Negative,5,TRUE,0.34,-0.24,1
6538,BuildMax Engineering,Healthcare,UK,Small,Returning,Project-based,2274.68,15,36,0.74,Stable,Positive,5,FALSE,0.87,0.67,1
6539,MobiLink,Manufacturing,US,Large,Returning,Recurring,8510.22,15,38,0.85,Stable,Positive,3,TRUE,0.47,0.89,1
6540,AutoFix Mechanics,Education,US,Medium,Returning,Project-based,9159.46,15,21,0.43,Declining,Positive,3,FALSE,0.56,-0.53,0
6541,GreenWay Manufacturing,Manufacturing,US,Small,Returning,Project-based,5052.21,30,47,0.15,Declining,Negative,0,FALSE,0.8,-0.05,1
6542,ShopWise Market,Healthcare,PK,Medium,New,Project-based,2354.96,60,50,0.83,Stable,Negative,1,FALSE,0.7,-0.51,1
6543,CreditEase Bank,IT Services,IE,Large,New,Recurring,9072.66,60,19,0.65,Improving,Positive,3,TRUE,0.57,0.6,0
6544,AutoMotion,Retail,DE,Small,Returning,Project-based,674.34,45,45,0.38,Improving,Positive,5,TRUE,0.71,0.28,1
6545,BrightEdge AI,Finance,PK,Medium,New,One-time,872.42,45,29,0.08,Stable,Negative,2,FALSE,0.33,-0.3,0
6546,BuildWell Inc,Healthcare,PK,Large,Returning,Project-based,836.67,15,40,0.54,Stable,Negative,1,TRUE,0.82,0.71,1
6547,NovaFoods,Retail,DE,Large,New,One-time,4473.56,30,54,0.89,Improving,Negative,4,TRUE,0.68,-0.78,1
6548,SmartFinance Advisors,Education,DE,Medium,Returning,Project-based,7034.02,60,15,0.68,Stable,Positive,4,FALSE,0.39,-0.07,0
6549,AutoDrive Technologies,Retail,PK,Large,Returning,Recurring,6259.64,60,19,0.64,Declining,Positive,2,FALSE,0.42,-0.35,0
6550,AutoDrive Technologies,Finance,FR,Medium,New,Recurring,1632.28,60,59,0.65,Improving,Negative,3,TRUE,0.78,-0.73,1
6551,BluePeak Insurance,Retail,UK,Small,New,One-time,8275.77,60,72,0.74,Declining,Negative,3,TRUE,0.53,-0.21,1
6552,BlueStone Retail,Finance,DE,Small,Returning,Project-based,1395.91,15,50,0.76,Declining,Positive,0,FALSE,0.65,0.5,1
6553,EcoWare Packaging,Retail,IN,Large,New,Project-based,4338.19,45,22,0.83,Improving,Positive,3,FALSE,0.7,-0.7,0
6554,GreenWay Manufacturing,Finance,IE,Large,Returning,Project-based,9608.93,60,17,0.07,Stable,Positive,0,FALSE,0.64,-0.31,0
6555,NextGen IT,Healthcare,IN,Large,Returning,One-time,958.17,45,45,0.1,Improving,Positive,5,TRUE,0.31,0.19,1
6556,HealthPlus Pharma,Manufacturing,FR,Large,Returning,One-time,2309.56,30,39,0.49,Declining,Negative,4,TRUE,0.88,-0.54,1
6557,NextStep Consulting,Retail,IE,Large,New,Recurring,1406.34,15,11,0.26,Declining,Positive,1,FALSE,0.76,-0.65,0
6558,ClearPath Consulting,Manufacturing,UK,Large,New,Project-based,4556.39,30,59,1,Stable,Negative,4,FALSE,0.89,0.78,1
6559,FreshMart Foods,Manufacturing,US,Small,New,Project-based,3788.93,30,47,0.16,Stable,Negative,1,FALSE,0.68,0.52,1
6560,BrightEdge AI,Healthcare,UK,Small,New,Recurring,5791.81,15,12,0.01,Stable,Positive,1,TRUE,0.51,-0.38,0
6561,AlphaEdge Investments,Manufacturing,UK,Medium,Returning,Recurring,6675.49,30,43,0.14,Declining,Negative,1,TRUE,0.55,0.08,1
6562,AeroLink Technologies,Education,IE,Medium,New,Project-based,6015.31,45,39,0.53,Stable,Positive,3,FALSE,0.76,-0.49,1
6563,EcoFuel Energy,Construction,US,Small,New,Recurring,9264.93,60,37,0.11,Declining,Positive,3,FALSE,0.66,-0.67,1
6564,IronGate Construction,IT Services,FR,Medium,New,One-time,8494.64,15,45,0.52,Declining,Negative,4,TRUE,0.39,-0.07,1
6565,FinEdge Corp,Construction,UK,Small,New,Recurring,689.96,45,22,0.04,Improving,Negative,3,TRUE,0.72,-0.7,0
6566,CloudNova,Healthcare,IE,Large,New,Project-based,5070.68,60,41,0.46,Improving,Positive,1,FALSE,0.54,-0.83,1
6567,VentureX Holdings,IT Services,IN,Large,Returning,One-time,8112.41,60,50,0.2,Stable,Negative,5,TRUE,0.4,-0.35,1
6568,AlphaEdge Investments,IT Services,IN,Medium,New,One-time,2800.12,15,11,0.27,Declining,Positive,5,FALSE,0.6,0.58,0
6569,EcoWare Packaging,Construction,FR,Small,New,Recurring,146.37,45,17,0.08,Stable,Positive,4,TRUE,0.79,-0.66,0
6570,UrbanEstate Developers,Construction,US,Small,Returning,Recurring,6005.38,30,33,0.81,Improving,Positive,5,TRUE,0.89,-0.84,1
6571,DataMatrix IT,IT Services,IE,Small,Returning,Project-based,8417.24,60,66,0.45,Declining,Negative,5,FALSE,0.61,0.44,1
6572,SmartFinance Advisors,Retail,IN,Medium,Returning,One-time,6100.59,60,15,0.46,Improving,Negative,0,FALSE,0.4,0.2,0
6573,Meditech Labs,Finance,FR,Small,New,Recurring,8326.7,60,32,0.58,Stable,Negative,2,TRUE,0.59,0.29,1
6574,SmartEdu Academy,Education,PK,Small,Returning,Project-based,5447.78,30,38,0.41,Stable,Positive,5,FALSE,0.65,-0.42,1
6575,SteelForge Manufacturing,Manufacturing,US,Medium,New,Project-based,6812.86,45,63,0.96,Stable,Negative,5,TRUE,0.79,0.49,1
6576,GreenWorks Ltd,Manufacturing,FR,Medium,Returning,Project-based,8876.9,60,36,0.09,Improving,Negative,0,FALSE,0.83,1,1
6577,HealthPlus Pharma,Retail,FR,Small,Returning,Recurring,692.89,60,43,0.01,Declining,Negative,3,FALSE,0.34,0.62,1
6578,ShopWise Market,Healthcare,US,Small,Returning,Project-based,3640.67,15,25,0.75,Stable,Negative,3,FALSE,0.58,0.21,0
6579,Globo Retail,Retail,UK,Medium,New,One-time,8546.46,45,38,0.53,Stable,Positive,3,FALSE,0.64,0.37,1
6580,EcoPlus Packaging,Education,DE,Large,New,Project-based,8630.74,15,53,0.97,Improving,Negative,3,FALSE,0.81,-0.99,1
6581,NovaFoods,Education,IE,Small,New,One-time,300.95,15,31,0.51,Stable,Positive,3,TRUE,0.46,-0.58,1
6582,BlueWave Analytics,Finance,US,Large,New,One-time,6056.94,15,54,0.8,Declining,Positive,5,TRUE,0.49,-0.66,1
6583,Oceanic Shipping,IT Services,DE,Large,New,One-time,7960.32,30,32,0.25,Improving,Positive,3,FALSE,0.7,-0.3,1
6584,AutoDrive Technologies,Manufacturing,IN,Small,New,One-time,8009.9,60,30,0.43,Stable,Positive,2,FALSE,0.86,-0.44,0
6585,AlphaEdge Investments,Healthcare,FR,Medium,Returning,One-time,800.62,45,37,0.6,Improving,Positive,3,FALSE,0.58,0.8,1
6586,TechNova Ltd,Healthcare,DE,Large,Returning,Project-based,9485.85,45,41,0.87,Stable,Negative,4,FALSE,0.78,0.97,1
6587,IronGate Construction,Healthcare,PK,Large,New,Recurring,9140.84,30,22,0.43,Stable,Negative,0,FALSE,0.32,0.08,0
6588,BuildMax Engineering,Education,PK,Medium,Returning,One-time,7374.45,60,34,0.02,Declining,Negative,3,TRUE,0.75,-0.1,1
6589,NovaCom IT,IT Services,IE,Large,Returning,Project-based,2693.35,30,34,0.04,Improving,Negative,1,FALSE,0.5,-0.97,1
6590,PureBuild Construction,Healthcare,IN,Small,Returning,Recurring,3793.34,15,57,0.42,Declining,Negative,3,TRUE,0.6,0.96,1
6591,MediServe Diagnostics,IT Services,UK,Large,Returning,Recurring,8259.58,45,16,0.24,Stable,Negative,2,TRUE,0.41,-0.41,0
6592,GlobalData Systems,IT Services,IN,Large,Returning,Recurring,3311.15,30,63,0.84,Declining,Negative,3,TRUE,0.48,0.94,1
6593,BuildWell Inc,Retail,DE,Large,Returning,Project-based,3902.35,45,55,0.56,Declining,Negative,1,FALSE,0.34,-0.44,1
6594,AeroLink Technologies,Construction,IN,Medium,New,One-time,4357.59,30,43,0.65,Stable,Positive,3,FALSE,0.71,0.12,1
6595,NovaEdge Digital,Finance,IN,Medium,New,One-time,5098.55,15,50,0.39,Stable,Negative,0,TRUE,0.56,-0.26,1
6596,TransWorld Freight,Retail,DE,Medium,Returning,One-time,8319.42,45,25,0.9,Improving,Positive,1,FALSE,0.61,0.41,0
6597,EcoPlus Packaging,Construction,DE,Small,Returning,Recurring,8153.99,15,47,0.57,Declining,Negative,1,FALSE,0.51,-0.86,1
6598,PrimeTech AI,Finance,DE,Large,New,Project-based,1892.82,30,64,0.35,Declining,Negative,0,TRUE,0.81,-0.78,1
6599,AgriFlow,Education,PK,Large,Returning,Project-based,5295.32,15,43,0.91,Stable,Positive,0,FALSE,0.5,0.59,1
6600,EcoVision Solar,Manufacturing,FR,Small,Returning,Project-based,5651.35,30,67,0.84,Stable,Negative,5,FALSE,0.55,-0.63,1
6601,DataMatrix IT,IT Services,FR,Medium,New,One-time,7221.33,15,35,0.67,Stable,Positive,3,TRUE,0.75,-0.34,1
6602,CloudWorks Ltd,Healthcare,IN,Medium,New,Project-based,1941.49,60,37,0.33,Improving,Negative,1,FALSE,0.32,0.6,1
6603,SkyLogistics,Finance,FR,Medium,New,Recurring,4174.12,60,56,1,Declining,Positive,2,FALSE,0.41,-0.72,1
6604,EuroTrade Exporters,Manufacturing,DE,Large,Returning,One-time,3805.45,15,51,0.35,Improving,Negative,3,FALSE,0.44,0.2,1
6605,NextGen IT,Construction,DE,Small,Returning,One-time,7402.18,60,47,0.84,Improving,Positive,3,FALSE,0.7,-0.49,1
6606,BioPure Chemicals,Retail,FR,Medium,Returning,Project-based,7392.89,60,48,0.61,Improving,Positive,2,TRUE,0.82,0.44,1
6607,BrightPay,Healthcare,IN,Medium,New,Recurring,6658.24,60,45,0.44,Improving,Positive,4,TRUE,0.57,-0.97,1
6608,EcoWare Packaging,IT Services,US,Large,New,Recurring,2185.67,60,77,0.89,Improving,Negative,4,TRUE,0.87,0.22,1
6609,BuildWell Inc,Healthcare,IE,Small,Returning,One-time,5195.5,45,26,0.49,Declining,Negative,4,TRUE,0.33,-0.67,0
6610,ClearPath Consulting,Manufacturing,IE,Medium,Returning,Project-based,438.8,45,31,0.8,Stable,Positive,4,TRUE,0.31,-0.05,1
6611,InnoHealth Labs,Healthcare,FR,Small,New,Project-based,9765.49,30,55,0.46,Declining,Negative,5,FALSE,0.9,0.65,1
6612,QuickNet Communications,Healthcare,FR,Medium,Returning,Recurring,6504.58,60,11,0.03,Improving,Negative,0,FALSE,0.88,-0.73,0
6613,EcoEnergy Solutions,Retail,IE,Large,New,Project-based,6106.25,15,40,0.34,Improving,Negative,0,FALSE,0.74,-0.2,1
6614,UrbanGrid Builders,Manufacturing,IE,Small,Returning,One-time,2450.78,15,65,0.63,Improving,Negative,5,FALSE,0.79,-0.49,1
6615,AutoZone Motors,Finance,UK,Small,New,Project-based,6881.29,15,25,0.69,Improving,Positive,2,FALSE,0.52,0.15,0
6616,TechNova Ltd,Retail,US,Large,New,Recurring,2409.2,60,19,0.46,Stable,Positive,5,FALSE,0.33,0.1,0
6617,ShopWise Market,Construction,DE,Small,Returning,One-time,4066.9,15,15,0.04,Improving,Positive,5,FALSE,0.42,0.32,0
6618,PowerGrid Utilities,Manufacturing,DE,Medium,Returning,One-time,4695.62,30,33,0.37,Stable,Negative,1,TRUE,0.68,0.23,1
6619,Zenith Logistics,Manufacturing,UK,Medium,New,One-time,9898.81,45,28,0.13,Stable,Negative,4,TRUE,0.57,0.75,0
6620,CloudWorks Ltd,Construction,IE,Medium,New,Project-based,226.39,15,37,0.28,Stable,Negative,4,TRUE,0.82,-0.47,1
6621,FinEdge Corp,Construction,IE,Medium,New,One-time,805.67,45,7,0.23,Stable,Positive,2,FALSE,0.41,0.44,0
6622,PeakFinance,Healthcare,IE,Large,Returning,Project-based,5556.04,15,52,0.91,Improving,Negative,5,FALSE,0.42,-0.44,1
6623,EcoPlus Packaging,IT Services,US,Large,Returning,One-time,8745.62,15,8,0.94,Improving,Positive,1,TRUE,0.57,-0.24,0
6624,AutoDrive Technologies,Retail,US,Large,New,Recurring,7868.88,60,42,0.6,Stable,Positive,2,TRUE,0.72,-0.18,1
6625,BioEdge Pharma,Finance,PK,Large,Returning,Recurring,7617.94,30,19,0.05,Improving,Negative,0,TRUE,0.47,-0.99,0
6626,BioPure Chemicals,Education,US,Large,Returning,Project-based,4918.08,60,76,0.67,Declining,Negative,2,TRUE,0.45,0.81,1
6627,TradeLink Exports,Education,UK,Small,Returning,One-time,1576.25,60,44,0.56,Stable,Negative,4,TRUE,0.72,-0.09,1
6628,QuickServe Delivery,Retail,PK,Large,New,Project-based,2867.13,45,35,0.33,Declining,Negative,0,FALSE,0.85,-0.42,1
6629,Zenith Logistics,Retail,UK,Large,Returning,One-time,1956.24,15,90,0.99,Declining,Negative,4,TRUE,0.44,-0.63,1
